station_id,dia_num,dia_nombre,valor,porc
687a5e5d9b36b04cf0b80918,4,Jue,92.8,80.585009140768
687a5e5d9b36b04cf0b80918,5,Vie,97.1,84.319012797075
687a5e5d9b36b04cf0b80918,6,Sab,109.4,95
687a5e5d9b36b04cf0b80918,7,Dom,102.9,89.355575868373
687a5e5d9b36b04cf0b8091a,1,Lun,97.6,76.754966887417
687a5e5d9b36b04cf0b8091a,2,Mar,91.5,71.957781456954
687a5e5d9b36b04cf0b8091a,3,Mie,88.6,69.677152317881
687a5e5d9b36b04cf0b8091a,4,Jue,91.5,71.957781456954
687a5e5d9b36b04cf0b8091a,5,Vie,92,72.350993377483
687a5e5d9b36b04cf0b8091a,6,Sab,118,92.798013245033
687a5e5d9b36b04cf0b8091a,7,Dom,120.8,95
687a5e5d9b36b04cf0b8091b,1,Lun,120.3,95
687a5e5d9b36b04cf0b8091b,2,Mar,88.5,69.887780548628
687a5e5d9b36b04cf0b8091b,3,Mie,92.4,72.967581047382
687a5e5d9b36b04cf0b8091b,4,Jue,88.5,69.887780548628
687a5e5d9b36b04cf0b8091b,5,Vie,89,70.282626766417
687a5e5d9b36b04cf0b8091b,6,Sab,116.9,92.315045719036
687a5e5d9b36b04cf0b8091b,7,Dom,104.4,82.443890274314
687a5e5d9b36b04cf0b80760,1,Lun,97.6,81.404741000878
687a5e5d9b36b04cf0b80760,2,Mar,98.8,82.405618964004
687a5e5d9b36b04cf0b80760,3,Mie,97.1,80.987708516242
687a5e5d9b36b04cf0b80760,4,Jue,99.6,83.072870939421
687a5e5d9b36b04cf0b80760,5,Vie,99.7,83.156277436348
687a5e5d9b36b04cf0b80760,6,Sab,113.9,95
687a5e5d9b36b04cf0b80760,7,Dom,93.2,77.734855136084
687a5e5d9b36b04cf0b8057b,1,Lun,92.7,75.722269991402
687a5e5d9b36b04cf0b8057b,2,Mar,93.8,76.620808254514
687a5e5d9b36b04cf0b8057b,3,Mie,96,78.417884780739
687a5e5d9b36b04cf0b8057b,4,Jue,91.9,75.068787618229
687a5e5d9b36b04cf0b8057b,5,Vie,103.2,84.299226139295
687a5e5d9b36b04cf0b8057b,6,Sab,116.3,95
687a5e5d9b36b04cf0b8057b,7,Dom,106.1,86.668099742046
687a5e5d9b36b04cf0b80210,1,Lun,103.9,93.470643939394
687a5e5d9b36b04cf0b80210,2,Mar,103.3,92.930871212121
687a5e5d9b36b04cf0b80210,3,Mie,91.7,82.495265151515
687a5e5d9b36b04cf0b80210,4,Jue,98.6,88.702651515152
