movement_id,year,tdpa
68798c739b36b04cf0b7c066,2010,0
68798c739b36b04cf0b7c066,2011,0
68798c739b36b04cf0b7c066,2012,0
68798c739b36b04cf0b7c066,2013,0
68798c739b36b04cf0b7c066,2014,0
68798c739b36b04cf0b7c066,2015,0
68798c739b36b04cf0b7c066,2016,0
68798c739b36b04cf0b7c066,2017,0
68798c739b36b04cf0b7c066,2018,0
68798c739b36b04cf0b7c066,2019,0
68798c739b36b04cf0b7c066,2020,0
68798c739b36b04cf0b7c066,2021,0
68798c739b36b04cf0b7c066,2022,0
68798c739b36b04cf0b7c066,2023,0
68798c739b36b04cf0b7c066,2024,2580
68798c739b36b04cf0b7c067,2009,4430
68798c739b36b04cf0b7c067,2010,4676
68798c739b36b04cf0b7c067,2011,5068
68798c739b36b04cf0b7c067,2012,6066
68798c739b36b04cf0b7c067,2013,5712
68798c739b36b04cf0b7c067,2014,5529
68798c739b36b04cf0b7c067,2015,5908
68798c739b36b04cf0b7c067,2016,6717
68798c739b36b04cf0b7c067,2017,7377
68798c739b36b04cf0b7c067,2018,5666
68798c739b36b04cf0b7c067,2019,7469
68798c739b36b04cf0b7c067,2020,7044
68798c739b36b04cf0b7c067,2021,8723
68798c739b36b04cf0b7c067,2022,10527
68798c739b36b04cf0b7c067,2023,5696
68798c739b36b04cf0b7c067,2024,11706
68798c739b36b04cf0b7c068,2009,1943
68798c739b36b04cf0b7c068,2010,1455
68798c739b36b04cf0b7c068,2011,1555
68798c739b36b04cf0b7c068,2012,1495
68798c739b36b04cf0b7c068,2013,1507
68798c739b36b04cf0b7c068,2014,1529
68798c739b36b04cf0b7c068,2015,1665
68798c739b36b04cf0b7c068,2016,1901
68798c739b36b04cf0b7c068,2017,1937
68798c739b36b04cf0b7c068,2018,1800
68798c739b36b04cf0b7c068,2019,1904
68798c739b36b04cf0b7c068,2020,1785
68798c739b36b04cf0b7c068,2021,1632
68798c739b36b04cf0b7c068,2022,1547
68798c739b36b04cf0b7c068,2023,9711
68798c739b36b04cf0b7c068,2024,1410
68798c739b36b04cf0b7c069,2009,1719
68798c739b36b04cf0b7c069,2010,1991
68798c739b36b04cf0b7c069,2011,1897
68798c739b36b04cf0b7c069,2012,1512
68798c739b36b04cf0b7c069,2013,1337
68798c739b36b04cf0b7c069,2014,1289
68798c739b36b04cf0b7c069,2015,1360
68798c739b36b04cf0b7c069,2016,1570
68798c739b36b04cf0b7c069,2017,1722
68798c739b36b04cf0b7c069,2018,1910
68798c739b36b04cf0b7c069,2019,1567
68798c739b36b04cf0b7c069,2020,1326
68798c739b36b04cf0b7c069,2021,1642
68798c739b36b04cf0b7c069,2022,3261
68798c739b36b04cf0b7c069,2023,3392
68798c739b36b04cf0b7c069,2024,1841
68798c739b36b04cf0b7c06a,2009,4635
68798c739b36b04cf0b7c06a,2010,4915
68798c739b36b04cf0b7c06a,2011,4338
68798c739b36b04cf0b7c06a,2012,4767
68798c739b36b04cf0b7c06a,2013,5262
68798c739b36b04cf0b7c06a,2014,5357
68798c739b36b04cf0b7c06a,2015,5992
68798c739b36b04cf0b7c06a,2016,6560
68798c739b36b04cf0b7c06a,2017,6553
68798c739b36b04cf0b7c06a,2018,6651
68798c739b36b04cf0b7c06a,2019,7160
68798c739b36b04cf0b7c06a,2020,6055
68798c739b36b04cf0b7c06a,2021,7498
68798c739b36b04cf0b7c06a,2022,7674
68798c739b36b04cf0b7c06a,2023,4473
68798c739b36b04cf0b7c06a,2024,7871
68798c739b36b04cf0b7c103,2009,5293
68798c739b36b04cf0b7c103,2010,5134
68798c739b36b04cf0b7c103,2011,4452
68798c739b36b04cf0b7c103,2012,4681
68798c739b36b04cf0b7c103,2013,4880
68798c739b36b04cf0b7c103,2014,4846
68798c739b36b04cf0b7c103,2015,4460
68798c739b36b04cf0b7c103,2016,4740
68798c739b36b04cf0b7c103,2017,4865
68798c739b36b04cf0b7c103,2018,4740
68798c739b36b04cf0b7c103,2019,4928
68798c739b36b04cf0b7c103,2020,2514
68798c739b36b04cf0b7c103,2021,10820
68798c739b36b04cf0b7c103,2022,11699
68798c739b36b04cf0b7c103,2023,12018
68798c739b36b04cf0b7c103,2024,11208
68798c739b36b04cf0b7c104,2009,8607
68798c739b36b04cf0b7c104,2010,8570
68798c739b36b04cf0b7c104,2011,8207
68798c739b36b04cf0b7c104,2012,8320
68798c739b36b04cf0b7c104,2013,8721
68798c739b36b04cf0b7c104,2014,7480
68798c739b36b04cf0b7c104,2015,8257
68798c739b36b04cf0b7c104,2016,9345
68798c739b36b04cf0b7c104,2017,10042
68798c739b36b04cf0b7c104,2018,10605
68798c739b36b04cf0b7c104,2019,10527
68798c739b36b04cf0b7c104,2020,8948
68798c739b36b04cf0b7c104,2021,193
68798c739b36b04cf0b7c104,2022,200
68798c739b36b04cf0b7c104,2023,206
68798c739b36b04cf0b7c104,2024,237
68798c739b36b04cf0b7c105,2009,8607
68798c739b36b04cf0b7c105,2010,8570
68798c739b36b04cf0b7c105,2011,8207
68798c739b36b04cf0b7c105,2012,8320
68798c739b36b04cf0b7c105,2013,8721
68798c739b36b04cf0b7c105,2014,7480
68798c739b36b04cf0b7c105,2015,8257
68798c739b36b04cf0b7c105,2016,9345
68798c739b36b04cf0b7c105,2017,10042
68798c739b36b04cf0b7c105,2018,10605
68798c739b36b04cf0b7c105,2019,10527
68798c739b36b04cf0b7c105,2020,8948
68798c739b36b04cf0b7c105,2021,193
68798c739b36b04cf0b7c105,2022,1289
68798c739b36b04cf0b7c105,2023,1180
68798c739b36b04cf0b7c105,2024,914
68798c739b36b04cf0b7c106,2009,8607
68798c739b36b04cf0b7c106,2010,8570
68798c739b36b04cf0b7c106,2011,8207
68798c739b36b04cf0b7c106,2012,8320
68798c739b36b04cf0b7c106,2013,8721
68798c739b36b04cf0b7c106,2014,7480
68798c739b36b04cf0b7c106,2015,8257
68798c739b36b04cf0b7c106,2016,9345
68798c739b36b04cf0b7c106,2017,10042
68798c739b36b04cf0b7c106,2018,10605
68798c739b36b04cf0b7c106,2019,10527
68798c739b36b04cf0b7c106,2020,8948
68798c739b36b04cf0b7c106,2021,567
68798c739b36b04cf0b7c106,2022,725
68798c739b36b04cf0b7c106,2023,723
68798c739b36b04cf0b7c106,2024,577
68798c739b36b04cf0b7c107,2009,8607
68798c739b36b04cf0b7c107,2010,8570
68798c739b36b04cf0b7c107,2011,8207
68798c739b36b04cf0b7c107,2012,8320
68798c739b36b04cf0b7c107,2013,8721
68798c739b36b04cf0b7c107,2014,7480
68798c739b36b04cf0b7c107,2015,8257
68798c739b36b04cf0b7c107,2016,9345
68798c739b36b04cf0b7c107,2017,10042
68798c739b36b04cf0b7c107,2018,10605
68798c739b36b04cf0b7c107,2019,10527
68798c739b36b04cf0b7c107,2020,8948
68798c739b36b04cf0b7c107,2021,234
68798c739b36b04cf0b7c107,2022,196
68798c739b36b04cf0b7c107,2023,204
68798c739b36b04cf0b7c107,2024,132
68798c739b36b04cf0b7c10d,2009,1703
68798c739b36b04cf0b7c10d,2010,1784
68798c739b36b04cf0b7c10d,2011,1904
68798c739b36b04cf0b7c10d,2012,1895
68798c739b36b04cf0b7c10d,2013,2010
68798c739b36b04cf0b7c10d,2014,1803
68798c739b36b04cf0b7c10d,2015,1880
68798c739b36b04cf0b7c10d,2016,2022
68798c739b36b04cf0b7c10d,2017,1969
68798c739b36b04cf0b7c10d,2018,2011
68798c739b36b04cf0b7c10d,2019,1968
68798c739b36b04cf0b7c10d,2020,1673
68798c739b36b04cf0b7c10d,2021,1948
68798c739b36b04cf0b7c10d,2022,2045
68798c739b36b04cf0b7c10d,2023,2068
68798c739b36b04cf0b7c10d,2024,2047
68798c739b36b04cf0b7c10e,2009,6347
68798c739b36b04cf0b7c10e,2010,6444
68798c739b36b04cf0b7c10e,2011,6237
68798c739b36b04cf0b7c10e,2012,6424
68798c739b36b04cf0b7c10e,2013,6608
68798c739b36b04cf0b7c10e,2014,5537
68798c739b36b04cf0b7c10e,2015,6402
68798c739b36b04cf0b7c10e,2016,7052
68798c739b36b04cf0b7c10e,2017,7475
68798c739b36b04cf0b7c10e,2018,7759
68798c739b36b04cf0b7c10e,2019,7891
68798c739b36b04cf0b7c10e,2020,6707
68798c739b36b04cf0b7c10e,2021,9042
68798c739b36b04cf0b7c10e,2022,9598
68798c739b36b04cf0b7c10e,2023,9207
68798c739b36b04cf0b7c10e,2024,9177
68798c739b36b04cf0b7c10f,2009,27
68798c739b36b04cf0b7c10f,2010,12
68798c739b36b04cf0b7c10f,2011,11
68798c739b36b04cf0b7c10f,2012,13
68798c739b36b04cf0b7c10f,2013,26
68798c739b36b04cf0b7c10f,2014,7
68798c739b36b04cf0b7c10f,2015,17
68798c739b36b04cf0b7c10f,2016,23
68798c739b36b04cf0b7c10f,2017,25
68798c739b36b04cf0b7c10f,2018,29
68798c739b36b04cf0b7c10f,2019,29
68798c739b36b04cf0b7c10f,2020,25
68798c739b36b04cf0b7c10f,2021,70
68798c739b36b04cf0b7c10f,2022,88
68798c739b36b04cf0b7c10f,2023,94
68798c739b36b04cf0b7c10f,2024,98
68798c739b36b04cf0b7c110,2009,1703
68798c739b36b04cf0b7c110,2010,1784
68798c739b36b04cf0b7c110,2011,1904
68798c739b36b04cf0b7c110,2012,1895
68798c739b36b04cf0b7c110,2013,2010
68798c739b36b04cf0b7c110,2014,1803
68798c739b36b04cf0b7c110,2015,1880
68798c739b36b04cf0b7c110,2016,2022
68798c739b36b04cf0b7c110,2017,1969
68798c739b36b04cf0b7c110,2018,2011
68798c739b36b04cf0b7c110,2019,1968
68798c739b36b04cf0b7c110,2020,1673
68798c739b36b04cf0b7c110,2021,7408
68798c739b36b04cf0b7c110,2022,8368
68798c739b36b04cf0b7c110,2023,8059
68798c739b36b04cf0b7c110,2024,8013
68798c739b36b04cf0b7c111,2009,6347
68798c739b36b04cf0b7c111,2010,6444
68798c739b36b04cf0b7c111,2011,6237
68798c739b36b04cf0b7c111,2012,6424
68798c739b36b04cf0b7c111,2013,6608
68798c739b36b04cf0b7c111,2014,5537
68798c739b36b04cf0b7c111,2015,6402
68798c739b36b04cf0b7c111,2016,7052
68798c739b36b04cf0b7c111,2017,7475
68798c739b36b04cf0b7c111,2018,7759
68798c739b36b04cf0b7c111,2019,7891
68798c739b36b04cf0b7c111,2020,6707
68798c739b36b04cf0b7c111,2021,1081
68798c739b36b04cf0b7c111,2022,837
68798c739b36b04cf0b7c111,2023,779
68798c739b36b04cf0b7c111,2024,739
68798c739b36b04cf0b7c112,2009,27
68798c739b36b04cf0b7c112,2010,12
68798c739b36b04cf0b7c112,2011,11
68798c739b36b04cf0b7c112,2012,13
68798c739b36b04cf0b7c112,2013,26
68798c739b36b04cf0b7c112,2014,7
68798c739b36b04cf0b7c112,2015,17
68798c739b36b04cf0b7c112,2016,23
68798c739b36b04cf0b7c112,2017,25
68798c739b36b04cf0b7c112,2018,29
68798c739b36b04cf0b7c112,2019,29
68798c739b36b04cf0b7c112,2020,25
68798c739b36b04cf0b7c112,2021,102
68798c739b36b04cf0b7c112,2022,84
68798c739b36b04cf0b7c112,2023,89
68798c739b36b04cf0b7c112,2024,61
68798c739b36b04cf0b7c113,2009,5789
68798c739b36b04cf0b7c113,2010,5873
68798c739b36b04cf0b7c113,2011,5660
68798c739b36b04cf0b7c113,2012,5725
68798c739b36b04cf0b7c113,2013,6119
68798c739b36b04cf0b7c113,2014,4991
68798c739b36b04cf0b7c113,2015,5717
68798c739b36b04cf0b7c113,2016,6294
68798c739b36b04cf0b7c113,2017,6624
68798c739b36b04cf0b7c113,2018,6819
68798c739b36b04cf0b7c113,2019,7108
68798c739b36b04cf0b7c113,2020,6042
68798c739b36b04cf0b7c113,2021,4851
68798c739b36b04cf0b7c113,2022,5184
68798c739b36b04cf0b7c113,2023,5311
68798c739b36b04cf0b7c113,2024,5328
68798c739b36b04cf0b7c114,2009,342
68798c739b36b04cf0b7c114,2010,374
68798c739b36b04cf0b7c114,2011,362
68798c739b36b04cf0b7c114,2012,293
68798c739b36b04cf0b7c114,2013,246
68798c739b36b04cf0b7c114,2014,322
68798c739b36b04cf0b7c114,2015,333
68798c739b36b04cf0b7c114,2016,365
68798c739b36b04cf0b7c114,2017,345
68798c739b36b04cf0b7c114,2018,384
68798c739b36b04cf0b7c114,2019,346
68798c739b36b04cf0b7c114,2020,294
68798c739b36b04cf0b7c114,2021,109
68798c739b36b04cf0b7c114,2022,101
68798c739b36b04cf0b7c114,2023,93
68798c739b36b04cf0b7c114,2024,93
68798c739b36b04cf0b7c115,2016,4095
68798c739b36b04cf0b7c115,2017,4284
68798c739b36b04cf0b7c115,2018,4306
68798c739b36b04cf0b7c115,2019,4492
68798c739b36b04cf0b7c115,2020,3818
68798c739b36b04cf0b7c115,2021,9
68798c739b36b04cf0b7c115,2022,13
68798c739b36b04cf0b7c115,2023,5
68798c739b36b04cf0b7c115,2024,12
68798c739b36b04cf0b7c116,2016,4095
68798c739b36b04cf0b7c116,2017,4284
68798c739b36b04cf0b7c116,2018,4306
68798c739b36b04cf0b7c116,2019,4492
68798c739b36b04cf0b7c116,2020,3818
68798c739b36b04cf0b7c116,2021,1973
68798c739b36b04cf0b7c116,2022,2141
68798c739b36b04cf0b7c116,2023,2095
68798c739b36b04cf0b7c116,2024,1962
68798c739b36b04cf0b7c117,2009,1054
68798c739b36b04cf0b7c117,2010,2235
68798c739b36b04cf0b7c117,2011,1927
68798c739b36b04cf0b7c117,2012,1488
68798c739b36b04cf0b7c117,2013,1201
68798c739b36b04cf0b7c117,2014,954
68798c739b36b04cf0b7c117,2015,1103
68798c739b36b04cf0b7c117,2016,1094
68798c739b36b04cf0b7c117,2017,1124
68798c739b36b04cf0b7c117,2018,1125
68798c739b36b04cf0b7c117,2019,1166
68798c739b36b04cf0b7c117,2020,991
68798c739b36b04cf0b7c117,2021,3163
68798c739b36b04cf0b7c117,2022,3355
68798c739b36b04cf0b7c117,2023,3545
68798c739b36b04cf0b7c117,2024,3715
68798c739b36b04cf0b7c118,2009,1584
68798c739b36b04cf0b7c118,2010,1606
68798c739b36b04cf0b7c118,2011,1609
68798c739b36b04cf0b7c118,2012,2781
68798c739b36b04cf0b7c118,2013,3688
68798c739b36b04cf0b7c118,2014,2082
68798c739b36b04cf0b7c118,2015,2283
68798c739b36b04cf0b7c118,2016,2454
68798c739b36b04cf0b7c118,2017,2557
68798c739b36b04cf0b7c118,2018,2642
68798c739b36b04cf0b7c118,2019,2815
68798c739b36b04cf0b7c118,2020,2393
68798c739b36b04cf0b7c118,2021,1361
68798c739b36b04cf0b7c118,2022,1364
68798c739b36b04cf0b7c118,2023,1397
68798c739b36b04cf0b7c118,2024,1351
68798c739b36b04cf0b7c214,2009,6164
68798c739b36b04cf0b7c214,2010,6219
68798c739b36b04cf0b7c214,2011,6081
68798c739b36b04cf0b7c214,2012,6280
68798c739b36b04cf0b7c214,2013,6743
68798c739b36b04cf0b7c214,2014,6606
68798c739b36b04cf0b7c214,2015,1306
68798c739b36b04cf0b7c214,2016,1428
68798c739b36b04cf0b7c214,2017,1576
68798c739b36b04cf0b7c214,2018,1493
68798c739b36b04cf0b7c214,2019,1495
68798c739b36b04cf0b7c214,2020,1293
68798c739b36b04cf0b7c214,2021,1481
68798c739b36b04cf0b7c214,2022,1674
68798c739b36b04cf0b7c214,2023,1685
68798c739b36b04cf0b7c214,2024,1930
68798c739b36b04cf0b7c25f,2016,935
68798c739b36b04cf0b7c25f,2017,2332
68798c739b36b04cf0b7c25f,2018,2577
68798c739b36b04cf0b7c25f,2019,2428
68798c739b36b04cf0b7c25f,2020,2518
68798c739b36b04cf0b7c25f,2021,4923
68798c739b36b04cf0b7c25f,2022,5365
68798c739b36b04cf0b7c25f,2023,5272
68798c739b36b04cf0b7c25f,2024,5290
68798c739b36b04cf0b7c260,2016,1757
68798c739b36b04cf0b7c260,2017,3070
68798c739b36b04cf0b7c260,2018,3864
68798c739b36b04cf0b7c260,2019,4280
68798c739b36b04cf0b7c260,2020,3638
68798c739b36b04cf0b7c260,2021,5991
68798c739b36b04cf0b7c260,2022,6549
68798c739b36b04cf0b7c260,2023,6444
68798c739b36b04cf0b7c260,2024,6292
68798c739b36b04cf0b7bfe9,2009,3743
68798c739b36b04cf0b7bfe9,2010,4311
68798c739b36b04cf0b7bfe9,2011,4329
68798c739b36b04cf0b7bfe9,2012,8889
68798c739b36b04cf0b7bfe9,2013,6832
68798c739b36b04cf0b7bfe9,2014,8139
68798c739b36b04cf0b7bfe9,2015,9167
68798c739b36b04cf0b7bfe9,2016,11852
68798c739b36b04cf0b7bfe9,2017,15629
68798c739b36b04cf0b7bfe9,2018,20441
68798c739b36b04cf0b7bfe9,2019,16218
68798c739b36b04cf0b7bfe9,2020,15220
68798c739b36b04cf0b7bfe9,2021,16996
68798c739b36b04cf0b7bfe9,2022,17987
68798c739b36b04cf0b7bfe9,2023,18673
68798c739b36b04cf0b7bfe9,2024,19171
68798c739b36b04cf0b7bfea,2009,3743
68798c739b36b04cf0b7bfea,2010,4311
68798c739b36b04cf0b7bfea,2011,4329
68798c739b36b04cf0b7bfea,2012,8889
68798c739b36b04cf0b7bfea,2013,6832
68798c739b36b04cf0b7bfea,2014,8139
68798c739b36b04cf0b7bfea,2015,9167
68798c739b36b04cf0b7bfea,2016,11852
68798c739b36b04cf0b7bfea,2017,15629
68798c739b36b04cf0b7bfea,2018,20441
68798c739b36b04cf0b7bfea,2019,16218
68798c739b36b04cf0b7bfea,2020,15220
68798c739b36b04cf0b7bfea,2021,16237
68798c739b36b04cf0b7bfea,2022,16609
68798c739b36b04cf0b7bfea,2023,16902
68798c739b36b04cf0b7bfea,2024,17185
68798c739b36b04cf0b7bfeb,2009,12777
68798c739b36b04cf0b7bfeb,2010,14651
68798c739b36b04cf0b7bfeb,2011,14679
68798c739b36b04cf0b7bfeb,2012,15741
68798c739b36b04cf0b7bfeb,2013,15429
68798c739b36b04cf0b7bfeb,2014,16232
68798c739b36b04cf0b7bfeb,2015,16324
68798c739b36b04cf0b7bfeb,2016,16721
68798c739b36b04cf0b7bfeb,2017,17385
68798c739b36b04cf0b7bfeb,2018,18646
68798c739b36b04cf0b7bfeb,2019,15634
68798c739b36b04cf0b7bfeb,2020,14268
68798c739b36b04cf0b7bfeb,2021,3438
68798c739b36b04cf0b7bfeb,2022,3696
68798c739b36b04cf0b7bfeb,2023,3891
68798c739b36b04cf0b7bfeb,2024,3514
68798c739b36b04cf0b7bfec,2009,6936
68798c739b36b04cf0b7bfec,2010,6497
68798c739b36b04cf0b7bfec,2011,6146
68798c739b36b04cf0b7bfec,2012,5687
68798c739b36b04cf0b7bfec,2013,5500
68798c739b36b04cf0b7bfec,2014,4523
68798c739b36b04cf0b7bfec,2015,4242
68798c739b36b04cf0b7bfec,2016,4280
68798c739b36b04cf0b7bfec,2017,5778
68798c739b36b04cf0b7bfec,2018,3589
68798c739b36b04cf0b7bfec,2019,3503
68798c739b36b04cf0b7bfec,2020,2930
68798c739b36b04cf0b7bfec,2021,15366
68798c739b36b04cf0b7bfec,2022,16150
68798c739b36b04cf0b7bfec,2023,16677
68798c739b36b04cf0b7bfec,2024,15564
68798c739b36b04cf0b7bfed,2009,4977
68798c739b36b04cf0b7bfed,2010,5650
68798c739b36b04cf0b7bfed,2011,5150
68798c739b36b04cf0b7bfed,2012,5094
68798c739b36b04cf0b7bfed,2013,5235
68798c739b36b04cf0b7bfed,2014,5020
68798c739b36b04cf0b7bfed,2015,4695
68798c739b36b04cf0b7bfed,2016,4960
68798c739b36b04cf0b7bfed,2017,5813
68798c739b36b04cf0b7bfed,2018,5421
68798c739b36b04cf0b7bfed,2019,4252
68798c739b36b04cf0b7bfed,2020,3449
68798c739b36b04cf0b7bfed,2021,3969
68798c739b36b04cf0b7bfed,2022,4147
68798c739b36b04cf0b7bfed,2023,4252
68798c739b36b04cf0b7bfed,2024,4398
68798c739b36b04cf0b7bfee,2009,141
68798c739b36b04cf0b7bfee,2010,117
68798c739b36b04cf0b7bfee,2011,134
68798c739b36b04cf0b7bfee,2012,139
68798c739b36b04cf0b7bfee,2013,127
68798c739b36b04cf0b7bfee,2014,92
68798c739b36b04cf0b7bfee,2015,66
68798c739b36b04cf0b7bfee,2016,86
68798c739b36b04cf0b7bfee,2017,87
68798c739b36b04cf0b7bfee,2018,113
68798c739b36b04cf0b7bfee,2019,87
68798c739b36b04cf0b7bfee,2020,73
68798c739b36b04cf0b7bfee,2021,116
68798c739b36b04cf0b7bfee,2022,167
68798c739b36b04cf0b7bfee,2023,193
68798c739b36b04cf0b7bfee,2024,199
68798c739b36b04cf0b7c086,2009,32672
68798c739b36b04cf0b7c086,2010,32742
68798c739b36b04cf0b7c086,2011,33629
68798c739b36b04cf0b7c086,2012,33425
68798c739b36b04cf0b7c086,2013,33747
68798c739b36b04cf0b7c086,2014,35881
68798c739b36b04cf0b7c086,2015,36469
68798c739b36b04cf0b7c086,2016,32046
68798c739b36b04cf0b7c086,2017,29035
68798c739b36b04cf0b7c086,2018,28160
68798c739b36b04cf0b7c086,2019,25091
68798c739b36b04cf0b7c086,2020,24775
68798c739b36b04cf0b7c086,2021,1810
68798c739b36b04cf0b7c086,2022,1719
68798c739b36b04cf0b7c086,2023,1736
68798c739b36b04cf0b7c086,2024,1534
68798c739b36b04cf0b7c087,2009,32672
68798c739b36b04cf0b7c087,2010,32742
68798c739b36b04cf0b7c087,2011,33629
68798c739b36b04cf0b7c087,2012,33425
68798c739b36b04cf0b7c087,2013,33747
68798c739b36b04cf0b7c087,2014,35881
68798c739b36b04cf0b7c087,2015,36469
68798c739b36b04cf0b7c087,2016,32046
68798c739b36b04cf0b7c087,2017,29035
68798c739b36b04cf0b7c087,2018,28160
68798c739b36b04cf0b7c087,2019,25091
68798c739b36b04cf0b7c087,2020,24775
68798c739b36b04cf0b7c087,2021,1810
68798c739b36b04cf0b7c087,2022,13297
68798c739b36b04cf0b7c087,2023,15183
68798c739b36b04cf0b7c087,2024,14360
68798c739b36b04cf0b7c088,2009,2218
68798c739b36b04cf0b7c088,2010,2205
68798c739b36b04cf0b7c088,2011,2387
68798c739b36b04cf0b7c088,2012,2005
68798c739b36b04cf0b7c088,2013,1844
68798c739b36b04cf0b7c088,2014,1624
68798c739b36b04cf0b7c088,2015,1810
68798c739b36b04cf0b7c088,2016,2808
68798c739b36b04cf0b7c088,2017,1574
68798c739b36b04cf0b7c088,2018,1565
68798c739b36b04cf0b7c088,2019,1587
68798c739b36b04cf0b7c088,2020,1482
68798c739b36b04cf0b7c088,2021,13299
68798c739b36b04cf0b7c088,2022,2581
68798c739b36b04cf0b7c088,2023,2796
68798c739b36b04cf0b7c088,2024,2759
68798c739b36b04cf0b7c089,2009,2218
68798c739b36b04cf0b7c089,2010,2205
68798c739b36b04cf0b7c089,2011,2387
68798c739b36b04cf0b7c089,2012,2005
68798c739b36b04cf0b7c089,2013,1844
68798c739b36b04cf0b7c089,2014,1624
68798c739b36b04cf0b7c089,2015,1810
68798c739b36b04cf0b7c089,2016,2808
68798c739b36b04cf0b7c089,2017,1574
68798c739b36b04cf0b7c089,2018,1565
68798c739b36b04cf0b7c089,2019,1587
68798c739b36b04cf0b7c089,2020,1482
68798c739b36b04cf0b7c089,2021,13299
68798c739b36b04cf0b7c089,2022,12496
68798c739b36b04cf0b7c089,2023,12764
68798c739b36b04cf0b7c089,2024,14052
68798c739b36b04cf0b7c08a,2009,2218
68798c739b36b04cf0b7c08a,2010,2205
68798c739b36b04cf0b7c08a,2011,2387
68798c739b36b04cf0b7c08a,2012,2005
68798c739b36b04cf0b7c08a,2013,1844
68798c739b36b04cf0b7c08a,2014,1624
68798c739b36b04cf0b7c08a,2015,1810
68798c739b36b04cf0b7c08a,2016,2808
68798c739b36b04cf0b7c08a,2017,1574
68798c739b36b04cf0b7c08a,2018,1565
68798c739b36b04cf0b7c08a,2019,1587
68798c739b36b04cf0b7c08a,2020,1482
68798c739b36b04cf0b7c08a,2021,13299
68798c739b36b04cf0b7c08a,2022,3361
68798c739b36b04cf0b7c08a,2023,2176
68798c739b36b04cf0b7c08a,2024,1952
68798c739b36b04cf0b7c2b0,2009,0
68798c739b36b04cf0b7c2b0,2010,0
68798c739b36b04cf0b7c2b0,2011,0
68798c739b36b04cf0b7c2b0,2012,0
68798c739b36b04cf0b7c2b0,2013,0
68798c739b36b04cf0b7c2b0,2014,0
68798c739b36b04cf0b7c2b0,2015,0
68798c739b36b04cf0b7c2b0,2016,0
68798c739b36b04cf0b7c2b0,2017,0
68798c739b36b04cf0b7c2b0,2018,0
68798c739b36b04cf0b7c2b0,2019,0
68798c739b36b04cf0b7c2b0,2020,0
68798c739b36b04cf0b7c2b0,2021,0
68798c739b36b04cf0b7c2b0,2022,0
68798c739b36b04cf0b7c2b0,2023,2378
68798c739b36b04cf0b7c2b0,2024,2540
68798c739b36b04cf0b7c2b1,2009,0
68798c739b36b04cf0b7c2b1,2010,0
68798c739b36b04cf0b7c2b1,2011,0
68798c739b36b04cf0b7c2b1,2012,0
68798c739b36b04cf0b7c2b1,2013,0
68798c739b36b04cf0b7c2b1,2014,0
68798c739b36b04cf0b7c2b1,2015,0
68798c739b36b04cf0b7c2b1,2016,0
68798c739b36b04cf0b7c2b1,2017,0
68798c739b36b04cf0b7c2b1,2018,0
68798c739b36b04cf0b7c2b1,2019,0
68798c739b36b04cf0b7c2b1,2020,0
68798c739b36b04cf0b7c2b1,2021,0
68798c739b36b04cf0b7c2b1,2022,0
68798c739b36b04cf0b7c2b1,2023,210
68798c739b36b04cf0b7c2b1,2024,196
68798c739b36b04cf0b7c2b2,2009,0
68798c739b36b04cf0b7c2b2,2010,0
68798c739b36b04cf0b7c2b2,2011,0
68798c739b36b04cf0b7c2b2,2012,0
68798c739b36b04cf0b7c2b2,2013,0
68798c739b36b04cf0b7c2b2,2014,0
68798c739b36b04cf0b7c2b2,2015,0
68798c739b36b04cf0b7c2b2,2016,0
68798c739b36b04cf0b7c2b2,2017,0
68798c739b36b04cf0b7c2b2,2018,0
68798c739b36b04cf0b7c2b2,2019,0
68798c739b36b04cf0b7c2b2,2020,0
68798c739b36b04cf0b7c2b2,2021,0
68798c739b36b04cf0b7c2b2,2022,0
68798c739b36b04cf0b7c2b2,2023,378
68798c739b36b04cf0b7c2b2,2024,516
68798c739b36b04cf0b7bfd6,2009,7341
68798c739b36b04cf0b7bfd6,2010,7921
68798c739b36b04cf0b7bfd6,2011,8090
68798c739b36b04cf0b7bfd6,2012,8026
68798c739b36b04cf0b7bfd6,2013,8149
68798c739b36b04cf0b7bfd6,2014,8441
68798c739b36b04cf0b7bfd6,2015,8843
68798c739b36b04cf0b7bfd6,2016,10221
68798c739b36b04cf0b7bfd6,2017,10708
68798c739b36b04cf0b7bfd6,2018,11534
68798c739b36b04cf0b7bfd6,2019,11036
68798c739b36b04cf0b7bfd6,2020,10769
68798c739b36b04cf0b7bfd6,2021,2827
68798c739b36b04cf0b7bfd6,2022,3381
68798c739b36b04cf0b7bfd6,2023,2832
68798c739b36b04cf0b7bfd6,2024,2913
68798c739b36b04cf0b7bfd7,2009,8665
68798c739b36b04cf0b7bfd7,2010,9117
68798c739b36b04cf0b7bfd7,2011,8808
68798c739b36b04cf0b7bfd7,2012,9404
68798c739b36b04cf0b7bfd7,2013,9324
68798c739b36b04cf0b7bfd7,2014,9392
68798c739b36b04cf0b7bfd7,2015,9602
68798c739b36b04cf0b7bfd7,2016,13948
68798c739b36b04cf0b7bfd7,2017,2246
68798c739b36b04cf0b7bfd7,2018,2641
68798c739b36b04cf0b7bfd7,2019,2616
68798c739b36b04cf0b7bfd7,2020,2367
68798c739b36b04cf0b7bfd7,2021,12665
68798c739b36b04cf0b7bfd7,2022,11942
