movement_id,plaza_id,caseta,cve,carretera,ruta,movimiento,km,sen,lat,lon,x_pg,y_pg,zona_geo,estado,vta_2024,pct_A,pct_AR,pct_B,pct_C2,pct_C3,pct_C4,pct_C5,pct_C6,pct_C7,pct_C8,pct_C9,pct_VNC,pct_M,rubro
68798c739b36b04cf0b7c23b,68798c739b36b04cf0b7c23a,Playa 1,269-02,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Zacatecas-Torreón (Libramiento de Saltillo),21.5,0,25.448281,-101.066894,292164.81055665,2816198.0351547,14R,Coahuila,586695,68.3,0.8,0.9,4.2,4.2,1.2,13.6,2.2,0.3,0,2.5,1.4,0.4,casetas
68798c739b36b04cf0b7c23c,68798c739b36b04cf0b7c23a,Playa 1,269-03,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Torreón-Monclova (Libramiento de Saltillo),21.5,0,25.45686,-101.063624,292508.43104049,2817143.3286718,14R,Coahuila,2365857,37.8,0.4,1.9,5.2,4.4,1.8,29.7,6.3,0.7,0.1,10.9,0.5,0.3,casetas
68798c739b36b04cf0b7c23d,68798c739b36b04cf0b7c23d,Playa 2,270-01,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Monclova-Ojo Caliente II,35.3,0,25.612269,-100.913518,307852.79740481,2834133.5635505,14R,Coahuila,3430478,34,0.4,1.8,4.6,4.3,1.8,34.1,5.3,1.3,0.2,11.4,0.5,0.3,casetas
68798c739b36b04cf0b7c23e,68798c739b36b04cf0b7c23d,Playa 2,270-02,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Monclova-Ojo Caliente I,35.3,0,25.612066,-100.913344,307869.94908511,2834110.8234884,14R,Coahuila,744682,21.6,0.9,0.8,5.6,4.5,2.6,39.9,7.4,1.6,0.2,11,3.7,0.2,casetas
68798c739b36b04cf0b7c23f,68798c739b36b04cf0b7c23d,Playa 2,270-03,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Ojo Caliente I-Ojo Caliente II,35.3,0,25.615609,-100.908521,308360.02167379,2834496.3181739,14R,Coahuila,461952,78.9,0.8,1.2,3.6,2.1,0.3,7.1,1.6,0.2,0,2,2,0.2,casetas
68798c739b36b04cf0b7c240,68798c739b36b04cf0b7c240,Playa 3,271-01,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Ojo Caliente II-Morones Prieto,82.237,0,25.696117,-100.577324,341728.61828411,2842976.1910962,14R,Coahuila,3849211,88.7,0.3,2.7,1.9,0.9,0.2,2.2,0.3,0.1,0,1.9,0.4,0.4,casetas
68798c739b36b04cf0b7c241,68798c739b36b04cf0b7c240,Playa 3,271-02,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Ojo Caliente II-Periférico,82.237,0,25.696026,-100.577322,341728.69865077,2842966.109047,14R,Coahuila,4477616,30.7,0.3,2,4.6,3.9,1.2,37.3,4.4,1.2,0.3,13.4,0.6,0.1,casetas
68798c739b36b04cf0b7c242,68798c739b36b04cf0b7c240,Playa 3,271-03,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Periférico-Morones Prieto,82.237,0,25.694564,-100.569544,342507.3561092,2842794.8734757,14R,Coahuila,1476352,88.4,0.2,0.4,2,2.3,0.2,2.4,0.3,0,0,0.3,2.7,0.8,casetas
68798c739b36b04cf0b7c243,68798c739b36b04cf0b7c240,Playa 3,271-04,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Jónuco-Morones Prieto,82.237,0,25.69243,-100.637813,335652.96611961,2842641.6634928,14R,Coahuila,20172,99.2,0.1,0,0,0,0,0,0,0,0,0,0.6,0.1,casetas
68798c739b36b04cf0b7c244,68798c739b36b04cf0b7c240,Playa 3,271-05,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Jónuco-Periférico,82.237,0,25.690003,-100.638693,335561.31285648,2842373.9260369,14R,Coahuila,454,20,0,0,0,0,0,0,0,0,0,0,80,0,casetas
68798c739b36b04cf0b7c25b,68798c739b36b04cf0b7c25b,San Pedro,289-01,Libramiento de la Laguna,MEX-040D,El Vergel-Matamoros,16.83,0,25.650547,-103.369237,663696.69650535,2837993.661737,13R,Coahuila,1275594,24.9,1,1.1,5.3,4.2,2.2,35.6,7.7,1.2,0.1,14.2,2.2,0.3,casetas
68798c739b36b04cf0b7c25c,68798c739b36b04cf0b7c25b,San Pedro,289-02,Libramiento de la Laguna,MEX-040D,El Vergel-San Pedro,16.83,0,25.650433,-103.369243,663696.24974089,2837981.0269212,13R,Coahuila,426752,56.6,2.7,2,3.1,3.8,1.3,11.2,3,1,0.1,9.8,4.7,0.7,casetas
68798c739b36b04cf0b7c25d,68798c739b36b04cf0b7c25b,San Pedro,289-03,Libramiento de la Laguna,MEX-040D,San Pedro-Matamoros,16.83,0,25.649255,-103.361423,664482.97566794,2837860.2424694,13R,Coahuila,268550,66.4,1.1,0.6,2.9,2.7,0.7,13.9,1.5,0.4,0,6.6,2.7,0.5,casetas
68798c739b36b04cf0b7c2e6,68798c739b36b04cf0b7c2e6,Puente Inter. Piedras Negras,030,Monclova-Piedras Negras (LIBRE),MEX-057,Piedras Negras-Eagle Pass,0,1,28.705197,-100.512983,352210.05124315,3176262.0326661,14R,Coahuila,1264525,99.6,0.1,0,0.2,0,0,0,0,0,0,0,0,0.1,casetas
68798c739b36b04cf0b7c2e8,68798c739b36b04cf0b7c2e8,Puente Inter. Acuña,032,Piedras Negras-Cd. Acuña (LIBRE),MEX-002,Cd. Acuña-Del Río,0,1,29.325657,-100.929015,312687.46682243,3245611.2014172,14R,Coahuila,1747178,94.3,0.8,0.1,1,0.6,0.1,2.8,0,0,0,0,0,0.3,casetas
68798c739b36b04cf0b7bfd2,68798c739b36b04cf0b7bfd2,Acatlán de Juárez,053,Acatlán de Juaréz-El Trapiche,MEX-054D,Acatlán-Atoyac,0.6,0,20.373443,-103.576317,648581.99516929,2253450.1238115,13Q,Colima,5479396,60.5,1,2.3,4.2,4.2,1.6,9.2,4.5,0.9,0.5,10.7,0,0.4,casetas
68798c739b36b04cf0b7bfd3,68798c739b36b04cf0b7bfd3,Sayula,054,Acatlán de Juaréz-El Trapiche,MEX-054D,Atoyac-Cd. Guzmán,58.3,0,19.933235,-103.530027,653844.62926264,2204766.0317571,13Q,Colima,5928982,58.1,0.4,2.1,4.2,4.9,2.1,10.5,5.4,1,0.7,10.2,0,0.4,casetas
68798c739b36b04cf0b7bfd4,68798c739b36b04cf0b7bfd4,Sayula Remota,055,Acatlán de Juaréz-El Trapiche,MEX-054D,Sayula-Cd. Guzmán,64.6,0,19.879111,-103.519314,655018.74939203,2198785.0322381,13Q,Colima,749398,79.9,0.5,1.4,6.7,5,0.6,3.3,1.2,0,0,0.4,0,1,casetas
68798c739b36b04cf0b7bfd5,68798c739b36b04cf0b7bfd5,San Marcos,056,Acatlán de Juaréz-El Trapiche,MEX-054D,Cd. Guzmán-El Trapiche,126.65,0,19.409129,-103.527882,654570.99671393,2146757.6485495,13Q,Colima,4860391,54.1,0.3,2.1,4.3,4.5,2.1,12.2,5.7,1,0.5,12.7,0,0.5,casetas
68798c739b36b04cf0b7c013,68798c739b36b04cf0b7c013,Cuyutlán,095,Armería-Manzanillo,MEX-200D,Armería-Manzanillo,61.4,0,18.927852,-104.081512,596715.64345613,2093095.931205,13Q,Colima,4883986,71.1,0.1,1.6,1.7,1.5,1.2,6.1,3.2,1.3,0.3,11.8,0.1,0,casetas
68798c739b36b04cf0b7bfe4,68798c739b36b04cf0b7bfe4,Santa Fe,064,Constituyentes-La Marquesa,MEX-015D,Constituyentes-Santa Fe,17.626,0,19.36337,-99.267326,471925.5240074,2141056.0392188,14Q,Ciudad de Mexico,7301916,98.2,0,0,0,0,0,0,0,0,0,0,0.2,1.6,casetas
68798c739b36b04cf0b7bfe5,68798c739b36b04cf0b7bfe5,Contadero,065,Constituyentes-La Marquesa,MEX-015D,Constituyentes-Contadero,23.43,0,19.335797,-99.311029,467330.33072394,2138012.6767423,14Q,Ciudad de Mexico,808005,94.7,0.1,0.3,2.1,0.6,0,0.3,0,0,0,0,1.1,0.8,casetas
68798c739b36b04cf0b7bfe6,68798c739b36b04cf0b7bfe6,La Venta,066-01,Constituyentes-La Marquesa,MEX-015D,Constituyentes-La Marquesa,24,0,19.332816,-99.314301,466986.04666085,2137683.4407662,14Q,Ciudad de Mexico,16256806,88.6,0.1,4.5,2.2,0.8,0.1,1.2,0.1,0,0,0.4,1.1,0.9,casetas
68798c739b36b04cf0b7bfe7,68798c739b36b04cf0b7bfe6,La Venta,066-02,Constituyentes-La Marquesa,MEX-015D,Constituyentes-La Venta,24,0,19.333648,-99.313782,467040.72939927,2137775.4052308,14Q,Ciudad de Mexico,794888,92.7,0.1,1.2,2.3,0.8,0,0.6,0.1,0,0,0.1,1,1.1,casetas
68798c739b36b04cf0b7bfe8,68798c739b36b04cf0b7bfe6,La Venta,066-03,Constituyentes-La Marquesa,MEX-015D,La  Venta-La Marquesa,24,0,19.331739,-99.315122,466899.59173823,2137564.4241856,14Q,Ciudad de Mexico,5509663,75.1,0.1,1.2,5.1,3,0.4,9.4,0.6,0,0,1.9,2.4,0.8,casetas
68798c739b36b04cf0b7c085,68798c739b36b04cf0b7c085,Tlalpan,170,México-Cuernavaca,MEX-095D,México-Cuernavaca,23.36,0,19.242519,-99.148716,484370.45876949,2127668.6721746,14Q,Ciudad de Mexico,10631968,82.1,0,4.7,3.2,2.1,0.3,3.4,0.7,0.1,0,0.9,0,2.5,casetas
68798c739b36b04cf0b7c0f7,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-01,Lechería-La Venta,MEX-057D,Lechería-La Venta,38,0,19.348946,-99.306623,467795.70787766,2139466.8292,14Q,Mexico,193224,80.4,0,0.5,7.9,2.9,0.3,5.8,0.3,0,0,0.2,0,1.7,casetas
68798c739b36b04cf0b7c0f8,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-02,Lechería-La Venta,MEX-057D,Lago de Guadalupe-La Venta,38,0,19.348944,-99.306623,467795.70748526,2139466.6078936,14Q,Mexico,73123,93.8,0,0.1,3.6,0.5,0,0.1,0,0,0,0,0,1.9,casetas
68798c739b36b04cf0b7c0f9,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-03,Lechería-La Venta,MEX-057D,Atizapán-La Venta,38,0,19.348944,-99.306623,467795.70748526,2139466.6078936,14Q,Mexico,110156,93,0,0.5,3,0.5,0,0.2,0,0,0,0,0,2.8,casetas
68798c739b36b04cf0b7c0fa,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-04,Lechería-La Venta,MEX-057D,Madín-La Venta,38,0,19.348944,-99.306623,467795.70748526,2139466.6078936,14Q,Mexico,120254,93.7,0,0.2,2.7,0.4,0.1,0.1,0,0,0,0,0,2.8,casetas
68798c739b36b04cf0b7c0fb,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-05,Lechería-La Venta,MEX-057D,San Mateo Nopala-La Venta,38,0,19.348944,-99.306621,467795.91754474,2139466.6075211,14Q,Mexico,33765,87.2,0,0.8,6.2,1.4,0.4,0.4,0,0,0,0,0,3.6,casetas
68798c739b36b04cf0b7c0fc,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-06,Lechería-La Venta,MEX-057D,Cipreses-La Venta,38,0,19.348946,-99.306621,467795.91793713,2139466.8288276,14Q,Mexico,3511,92.3,0,0.4,3.6,0.5,1.2,0.1,0,0,0,0,0,1.9,casetas
68798c739b36b04cf0b7c0fd,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-07,Lechería-La Venta,MEX-057D,Lomas Verdes-La Venta,38,0,19.348945,-99.306624,467795.60265172,2139466.718733,14Q,Mexico,112787,96.5,0,0.1,0.8,0.1,0,0,0,0,0,0,0,2.5,casetas
68798c739b36b04cf0b7c0fe,68798c739b36b04cf0b7c0f7,La Venta (GOB.EDO.),188-08,Lechería-La Venta,MEX-057D,Ent. San Miguel-La Venta,38,0,19.348945,-99.306623,467795.70768146,2139466.7185468,14Q,Mexico,365178,88.1,0,0.4,4.8,1.7,0.3,2.9,0.2,0,0,0.2,0,1.4,casetas
68798c739b36b04cf0b7c01c,68798c739b36b04cf0b7c01c,Durango,104,Durango-Gómez Palacio,MEX-040D,Durango-Guadalupe Victoria,15.5,0,24.131646,-104.534037,547345.61072849,2668880.4074297,13R,Durango,1447253,64.4,1.2,5,3.1,2.2,0.9,10.4,2.3,0.5,0.1,6.8,2.5,0.6,casetas
68798c739b36b04cf0b7c01d,68798c739b36b04cf0b7c01d,Yerbanis,105,Durango-Gómez Palacio,MEX-040D,Guadalupe Victoria-Yerbanís,112.186,0,24.730819,-103.861843,615105.00774777,2735620.5750526,13R,Durango,1191671,59.4,1.3,6,3.3,2.5,0.9,12,2.5,0.6,0,8.1,2.7,0.7,casetas
68798c739b36b04cf0b7c01e,68798c739b36b04cf0b7c01e,Cuencamé III,106-01,Durango-Gómez Palacio,MEX-040D,Yerbanís-Pedriceña,143.22,0,24.981714,-103.735206,627655.59554693,2763518.0764987,13R,Durango,1178689,59.9,1.4,6,3.1,2.4,0.9,11.7,2.2,0.6,0,7.9,3.2,0.7,casetas
68798c739b36b04cf0b7c01f,68798c739b36b04cf0b7c01e,Cuencamé III,106-02,Durango-Gómez Palacio,MEX-040D,Yerbanís-Cuencamé,143.22,0,24.980387,-103.734321,627746.29919385,2763371.9500838,13R,Durango,71082,48.1,1.4,0.8,2.7,2.5,0.9,8.4,2.6,0.2,0,6.9,25.1,0.4,casetas
68798c739b36b04cf0b7c020,68798c739b36b04cf0b7c01e,Cuencamé III,106-03,Durango-Gómez Palacio,MEX-040D,Cuencamé-Pedriceña,143.22,0,24.98101,-103.736657,627509.85693566,2763438.7465926,13R,Durango,1452817,32,2,5.5,4.2,4.2,2.5,29.1,5.3,1.3,0.1,12.1,1.4,0.3,casetas
68798c739b36b04cf0b7c021,68798c739b36b04cf0b7c021,León Guzmán,107-01,Durango-Gómez Palacio,MEX-040D,Pedriceña-Gómez Palacio,212.709,0,25.520645,-103.639471,636714.53103412,2823299.4606442,13R,Durango,1892631,41.1,2.1,5.4,3.7,3.7,1.7,25.5,4.1,0.7,0.1,9.8,1.7,0.4,casetas
68798c739b36b04cf0b7c022,68798c739b36b04cf0b7c021,León Guzmán,107-02,Durango-Gómez Palacio,MEX-040D,Pedriceña-León Guzmán,212.709,0,25.519468,-103.639202,636742.89920701,2823169.3773019,13R,Durango,913034,63.2,1.1,5.5,3.7,2.4,1.3,7,3,1.2,0.1,8.6,2.2,0.7,casetas
68798c739b36b04cf0b7c023,68798c739b36b04cf0b7c021,León Guzmán,107-03,Durango-Gómez Palacio,MEX-040D,León Guzmán-Gómez Palacio,212.709,0,25.520637,-103.639623,636699.26436377,2823298.4182955,13R,Durango,386139,22.1,2.1,0.4,5.7,6.5,4.6,37.3,10.7,0.3,0.1,2.2,7.5,0.5,casetas
68798c739b36b04cf0b7c0ff,68798c739b36b04cf0b7c0ff,Bermejillo,189,Gómez Palacio-Corralitos,MEX-049D,Gómez Palacio-Est.Banderas,44.21,0,25.923705,-103.622079,637996.3491774,2867960.2019371,13R,Chihuahua,2055035,35.1,0,8.8,2.7,1.9,2.6,32.2,7,1,0.2,8.3,0,0.2,casetas
68798c739b36b04cf0b7c100,68798c739b36b04cf0b7c100,Ceballos,190,Gómez Palacio-Corralitos,MEX-049D,Est. Banderas-Corralitos,130.4102,0,26.586801,-104.057535,593848.73151555,2941016.4492076,13R,Chihuahua,2083441,33.9,0,4.7,2.8,5.7,2.9,32.1,7.5,1.1,0.3,8.8,0,0.2,casetas
68798c739b36b04cf0b7c22b,68798c739b36b04cf0b7c22b,Llano Grande,258,Durango-Villa Unión,MEX-040D,Ent.Otinapa-Llano Grande,40.5,0,23.864514,-105.233202,476255.96339852,2639246.0237812,13Q,Durango,1452145,65.2,0,3.9,2.6,3.3,0.5,13.2,2.3,0.4,0.1,8,0,0.5,casetas
68798c739b36b04cf0b7c22c,68798c739b36b04cf0b7c22c,Coscomate,259,Durango-Villa Unión,MEX-040D,Ent. Piloncillo-Santa Lucía,121.4,0,23.706192,-105.571282,441762.48038193,2621815.2458124,13Q,Durango,865921,61.2,0,5.2,2.1,1.8,0.6,13.5,2.2,0.7,0.4,11.8,0,0.5,casetas
68798c739b36b04cf0b7c22d,68798c739b36b04cf0b7c22d,Mesillas,260-01,Durango-Villa Unión,MEX-040D,Santa Lucía-Villa Unión,214,0,23.254997,-106.053989,392185.346024,2572139.8624001,13Q,Durango,1118397,62.1,0,4.5,2,3.2,0.6,13.9,2.2,0.6,0.4,9.7,0,0.8,casetas
68798c739b36b04cf0b7c22e,68798c739b36b04cf0b7c22d,Mesillas,260-02,Durango-Villa Unión,MEX-040D,Santa Lucía-La Concordia,214,0,23.258707,-106.051405,392452.66575209,2572548.7018295,13Q,Durango,32404,80.4,0,0.4,4,7.9,0.3,1.4,0.2,0,0,0,0,5.4,casetas
68798c739b36b04cf0b7c22f,68798c739b36b04cf0b7c22d,Mesillas,260-03,Durango-Villa Unión,MEX-040D,La Concordia-Villa Unión,214,0,23.255111,-106.054128,392171.21801685,2572152.5873518,13Q,Durango,88743,88.2,0,0.4,2.9,1.6,0.2,0.4,0.1,0,0,0,0,6.2,casetas
68798c739b36b04cf0b7c037,68798c739b36b04cf0b7c037,León II,118,León-Aguascalientes,MEX-045D,Salamanca-León,6,0,21.046573,-101.628786,226806.61609746,2329553.8102057,14Q,Guanajuato,531113,85.4,0.1,0.3,3.8,2.8,0.2,4,0.7,0,0,0.5,0,2.2,casetas
68798c739b36b04cf0b7c038,68798c739b36b04cf0b7c038,Cuerámaro,119,León-Aguascalientes,MEX-045D,León-Central de Abastos,12,0,21.069659,-101.67916,221611.72987777,2332198.1005125,14Q,Guanajuato,2230340,67.7,0.1,0.3,8.6,7,1,10.9,2,0.2,0.1,1.1,0,1,casetas
68798c739b36b04cf0b7c039,68798c739b36b04cf0b7c039,Plan de Ayala,120,León-Aguascalientes,MEX-045D,León-Plan de Ayala,15.3,0,21.076925,-101.709948,218424.51219022,2333057.0854633,14Q,Guanajuato,674883,74.9,0.4,0.3,6.3,7.3,0.5,5.6,2.3,0.1,0,1.1,0,1.2,casetas
68798c739b36b04cf0b7c03a,68798c739b36b04cf0b7c03a,San Francisco del Rincón (Remotas),121,León-Aguascalientes,MEX-045D,León-Ent. San Francisco,19,0,21.082338,-101.745597,214728.66347982,2333720.1785058,14Q,Guanajuato,1535456,79.6,0.3,0.6,6.5,5.1,0.8,4.6,0.9,0,0,0.6,0,1,casetas
68798c739b36b04cf0b7c03b,68798c739b36b04cf0b7c03b,Las Joyas,122,León-Aguascalientes,MEX-045D,León-Las Joyas,22.8,0,21.09754,-101.777066,211486.48263101,2335460.8786682,14Q,Guanajuato,686588,78.4,0.3,0.1,5.1,7,0.4,6.3,0.9,0,0,0.3,0,1.2,casetas
68798c739b36b04cf0b7c03c,68798c739b36b04cf0b7c03c,León,123,León-Aguascalientes,MEX-045D,León-Lagos de Moreno,23.5,0,21.102764,-101.784576,210715.93232008,2336053.1989932,14Q,Guanajuato,5567914,48.6,0.3,4,6.3,6.3,1.2,21.7,2.8,0.6,0.1,7.6,0,0.5,casetas
68798c739b36b04cf0b7c03d,68798c739b36b04cf0b7c03d,Unión de San Antonio,124,León-Aguascalientes,MEX-045D,Unión de San Antonio-Lagos de Moreno,48.02,0,21.255167,-101.949515,193884.06388234,2353246.2204047,14Q,Guanajuato,214873,67.1,1.1,1.1,4.3,5.4,1.1,7.2,2.5,0.1,0,9.6,0,0.5,casetas
68798c739b36b04cf0b7c03e,68798c739b36b04cf0b7c03e,Encarnación,125-01,León-Aguascalientes,MEX-045D,Lagos de Moreno-Aguascalientes,88.84,0,21.489631,-102.243232,785644.03186283,2378856.7161056,13Q,Guanajuato,5146998,49.9,0.3,4.2,6,4.8,1.6,19.4,3.7,0.8,0.1,8.8,0,0.4,casetas
68798c739b36b04cf0b7c03f,68798c739b36b04cf0b7c03e,Encarnación,125-02,León-Aguascalientes,MEX-045D,Encarnación-Aguascalientes,88.84,0,21.489696,-102.243139,785653.54657232,2378864.0864686,13Q,Guanajuato,607397,60,0.4,2.2,6.5,7.3,2.7,11.8,5.9,0.3,0.1,2.4,0,0.4,casetas
68798c739b36b04cf0b7c133,68798c739b36b04cf0b7c133,Querétaro,218,Querétaro-Irapuato,MEX-045D,Querétaro-Celaya,7,0,20.572203,-100.472827,346486.12469429,2275496.7689028,14Q,Guanajuato,5625570,66.1,0,3.4,6.9,4.7,0.7,12.9,1.3,0.5,0.1,3,0,0.4,casetas
68798c739b36b04cf0b7c134,68798c739b36b04cf0b7c134,Querétaro Bis,219-01,Querétaro-Irapuato,MEX-045D,Querétaro-Ent. Lib. Suroeste de Querétaro,7,0,20.572359,-100.480865,345648.33364428,2275521.6286056,14Q,Guanajuato,6846715,77.6,0,1.4,4.1,3.6,0.3,8.6,1.4,0,0,1.1,0,1.9,casetas
68798c739b36b04cf0b7c135,68798c739b36b04cf0b7c134,Querétaro Bis,219-02,Querétaro-Irapuato,MEX-045D,Ent. Lib. Suroeste de Querétaro-Celaya,7,0,20.572035,-100.480724,345662.7068918,2275485.6298225,14Q,Guanajuato,2229009,53.9,0,0.8,6.4,4.5,0.5,23.1,2.5,0.4,0,7.5,0,0.4,casetas
68798c739b36b04cf0b7c136,68798c739b36b04cf0b7c136,Apaseo,220,Querétaro-Irapuato,MEX-045D,Apaseo-Celaya,24,0,20.533622,-100.627793,330288.15194969,2271379.4591692,14Q,Guanajuato,4833914,51,0,4.2,4.9,7,1.1,21,2.8,0.5,0.1,7,0,0.4,casetas
68798c739b36b04cf0b7c137,68798c739b36b04cf0b7c137,Villagrán,221,Querétaro-Irapuato,MEX-045D,Celaya-Villagrán,63,0,20.582194,-100.99215,292355.83244981,2277178.4211223,14Q,Guanajuato,362073,77.1,0,1.7,3.9,4.8,0.4,8.6,1.6,0,0,1.1,0,0.8,casetas
68798c739b36b04cf0b7c138,68798c739b36b04cf0b7c138,Salamanca,222-01,Querétaro-Irapuato,MEX-045D,Celaya-Irapuato,83.25,0,20.598482,-101.180975,272691.638634,2279234.1366796,14Q,Guanajuato,4486832,54.8,0,3.6,6.8,7,0.8,18.3,2.1,0.4,0,5.9,0,0.3,casetas
68798c739b36b04cf0b7c139,68798c739b36b04cf0b7c138,Salamanca,222-02,Querétaro-Irapuato,MEX-045D,Celaya-Salamanca,83.25,0,20.599156,-101.180658,272725.6893178,2279308.3247633,14Q,Guanajuato,502604,84.5,0,0.4,3.5,3.9,0.2,5.7,0.8,0,0,0.3,0,0.7,casetas
68798c739b36b04cf0b7c13a,68798c739b36b04cf0b7c138,Salamanca,222-03,Querétaro-Irapuato,MEX-045D,Salamanca-Irapuato,83.25,0,20.597615,-101.18103,272684.61796885,2279138.2120539,14Q,Guanajuato,787126,89.8,0,0.3,2.7,2,0.1,3.7,0.3,0,0,0.1,0,1,casetas
68798c739b36b04cf0b7c13b,68798c739b36b04cf0b7c13b,Cerro Gordo,223-01,Querétaro-Irapuato,MEX-045D,Celaya-Ent. Cerro Gordo,78.9,0,20.591986,-101.137269,277238.99602902,2278454.4194171,14Q,Guanajuato,5392301,56.5,0,2.6,5.8,5.1,0.8,20.4,2.1,0.4,0,5.9,0,0.4,casetas
68798c739b36b04cf0b7c13c,68798c739b36b04cf0b7c13b,Cerro Gordo,223-02,Querétaro-Irapuato,MEX-045D,Ent. Cerro Gordo-Irapuato,78.9,0,20.59087,-101.144174,276517.42762904,2278340.3140314,14Q,Guanajuato,77001,58,0,4,6.4,4.3,0.4,13,2.5,1.3,0,9.9,0,0.2,casetas
68798c739b36b04cf0b7c13d,68798c739b36b04cf0b7c13b,Cerro Gordo,223-03,Querétaro-Irapuato,MEX-045D,Ent. Cerro Gordo-Salamanca,78.9,0,20.591839,-101.137374,277227.83469809,2278438.2864176,14Q,Guanajuato,47818,91.2,0,0.2,3.1,2,0.3,0.9,0.3,0,0,0.1,0,1.9,casetas
68798c739b36b04cf0b7c214,68798c739b36b04cf0b7c214,Cuitzeo,249,Morelia-Salamanca,MEX-043D,Copándaro-Cuitzeo,6.7,0,19.968367,-101.162077,273748.84556387,2209439.091275,14Q,Guanajuato,706298,92.8,0.4,1.7,1.3,0.8,0.3,0.1,0.3,0.1,0,0.2,1,1,casetas
68798c739b36b04cf0b7c215,68798c739b36b04cf0b7c215,La Cinta,250-01,Morelia-Salamanca,MEX-043D,Uriangato-La Cinta,45.77,0,20.076227,-101.135702,276662.34148769,2221345.9230118,14Q,Guanajuato,8285,24.4,0.1,0.1,2.2,0.5,0.1,0.3,0.2,0,0,0,71.6,0.5,casetas
68798c739b36b04cf0b7c216,68798c739b36b04cf0b7c215,La Cinta,250-02,Morelia-Salamanca,MEX-043D,Valle de Santiago-La Cinta,45.77,0,20.077455,-101.137827,276441.78595969,2221484.7346324,14Q,Guanajuato,5265,66.4,0.5,0.8,2.9,2.6,0.5,1.5,0.5,0,0,0.5,22.1,1.7,casetas
68798c739b36b04cf0b7c217,68798c739b36b04cf0b7c215,La Cinta,250-03,Morelia-Salamanca,MEX-043D,Valtierrilla-La Cinta,45.77,0,20.077496,-101.137715,276453.5604493,2221489.124024,14Q,Guanajuato,20000,79.6,0.4,2.3,3.5,1.1,0.4,2,1.2,0,0,2.2,6.9,0.4,casetas
68798c739b36b04cf0b7c218,68798c739b36b04cf0b7c218,Ent. La Cinta,251-01,Morelia-Salamanca,MEX-043D,Uriangato-Copándaro,46.2,0,20.073451,-101.136793,276544.27479821,2221040.0251748,14Q,Guanajuato,114186,85.1,0.4,2,3.6,2.3,0.3,1.4,0.6,0,0,0.5,2.8,1,casetas
68798c739b36b04cf0b7c219,68798c739b36b04cf0b7c218,Ent. La Cinta,251-02,Morelia-Salamanca,MEX-043D,Valle de Santiago-Copándaro,46.2,0,20.073428,-101.136657,276558.46950157,2221037.2964187,14Q,Guanajuato,63924,72.1,0.4,2.3,4.1,4.5,0.6,10.4,1.4,0.3,0.1,2.1,0.7,1,casetas
68798c739b36b04cf0b7c21a,68798c739b36b04cf0b7c218,Ent. La Cinta,251-03,Morelia-Salamanca,MEX-043D,Cerro Gordo-Copándaro,46.2,0,20.073496,-101.136654,276558.87975122,2221044.821371,14Q,Guanajuato,823558,62.2,0.3,3,3.8,3.5,1.3,11,3.7,1.3,0.1,8.6,0.8,0.4,casetas
68798c739b36b04cf0b7c21b,68798c739b36b04cf0b7c218,Ent. La Cinta,251-04,Morelia-Salamanca,MEX-043D,La Cinta-Copándaro,46.2,0,20.073479,-101.136444,276580.82428787,2221042.6578246,14Q,Guanajuato,1018490,85.3,0.3,2.4,2.8,2.1,0.4,2,1.4,0,0,0.7,1.9,0.7,casetas
68798c739b36b04cf0b7c21c,68798c739b36b04cf0b7c21c,Uriangato,252-01,Morelia-Salamanca,MEX-043D,Copándado-Uriangato,58.646,0,20.182954,-101.157296,274556.56078846,2233192.0054371,14Q,Guanajuato,110119,84.1,0.4,1.4,4.4,3.9,0.5,2.3,0.8,0,0,0.5,0.8,0.9,casetas
68798c739b36b04cf0b7c21d,68798c739b36b04cf0b7c21c,Uriangato,252-02,Morelia-Salamanca,MEX-043D,La Cinta-Uriangato,58.646,0,20.182966,-101.157231,274563.37320036,2233193.2457931,14Q,Guanajuato,5392,42,0.3,0.4,1.8,0.5,0.3,0.5,0.2,0,0,0.2,52.4,1.4,casetas
